,ticker,sector,cik,fy,accessionNumber,report_date,acceptance_utc,day0,cohort_year,parse7_ok,parse1a_ok,lm_tone_mdna,lm_neg_mdna,lm_unc_mdna,lm_tone_risk,lm_tone_full,finbert_tone,sim_mdna,sim_full,sim_mdna_counts,car_0_30,fwd_madj,fwd_overlap,data_mode
80,INTC,Technology,50863,2024,0000050863-25-000009,2024-12-28,2025-01-31 17:13:51+00:00,2025-01-31,2025,False,False,-0.01662349279710766,0.029687470880933303,0.016250768743360854,-0.01662349279710766,-0.01662349279710766,,0.872698815001056,0.8552468672547758,0.9392201279845372,0.35547817640818646,0.18656467474398342,False,live
81,INTC,Technology,50863,2025,0000050863-26-000011,2025-12-27,2026-01-22 18:43:06+00:00,2026-01-22,2026,False,False,-0.015911665736654323,0.028424559089602463,0.01587784710597068,-0.015911665736654323,-0.015911665736654323,,0.8431551076118193,0.8227112547749279,0.923037027656156,-0.16604427262829058,0.24298866805597363,False,live
82,JPM,Financials,19617,2016,0000019617-17-000314,2016-12-31,2017-02-28 21:23:41+00:00,2017-03-01,2017,False,True,-0.01701300462621118,0.02394478684769669,0.021307695785175027,-0.05453801289266346,-0.01701300462621118,,,,,-0.04623739713550701,-0.13301808020961203,False,live
83,JPM,Financials,19617,2017,0000019617-18-000057,2017-12-31,2018-02-27 21:23:03+00:00,2018-02-28,2018,False,True,-0.01781669938094519,0.024830137399969802,0.02211988524837687,-0.060902858160448756,-0.01781669938094519,,0.9547904566686767,0.9475173418448933,0.9605447789379438,-1.3284397299084816e-05,-0.062388417979926,False,live
84,JPM,Financials,19617,2018,0000019617-19-000054,2018-12-31,2019-02-26 21:57:25+00:00,2019-02-27,2019,False,True,-0.018050220251249572,0.02513237322575382,0.022737048188303695,-0.062490733876945884,-0.018050220251249572,,0.9548414723691799,0.9462820057898615,0.9626862339913709,-0.026630245866362867,0.03843972868939782,False,live
85,JPM,Financials,19617,2019,0000019617-20-000257,2019-12-31,2020-02-25 21:31:02+00:00,2020-02-26,2020,False,True,-0.01864522348404693,0.025487291622581176,0.022861755738951196,-0.06445504809512989,-0.01864522348404693,,0.9638647090991989,0.9569219582353445,0.9691775758371058,-0.11472653312151648,-0.13265966665447126,False,live
86,JPM,Financials,19617,2020,0000019617-21-000236,2020-12-31,2021-02-23 21:17:29+00:00,2021-02-24,2021,False,True,-0.018195212313238018,0.024689415450195613,0.0234377793830507,-0.06289929526444049,-0.018195212313238018,,0.9452226119957774,0.9340300554597921,0.9572253623749456,-0.01929045324668066,-0.005423138278926265,False,live
87,JPM,Financials,19617,2021,0000019617-22-000272,2021-12-31,2022-02-22 21:56:31+00:00,2022-02-23,2022,False,True,-0.018302712432499535,0.024905344174787413,0.0239975792936503,-0.06220160043036783,-0.018302712432499535,,0.9582602003984573,0.9487815276859111,0.9655971406941847,-0.17410050867389848,-0.08381446722418606,False,live
88,JPM,Financials,19617,2022,0000019617-23-000231,2022-12-31,2023-02-21 21:13:55+00:00,2023-02-22,2023,False,True,-0.018823566167568792,0.025220454421194867,0.024197264724949426,-0.06406956521739131,-0.018823566167568792,,0.9675915566877166,0.9604567732229681,0.9694376458484079,-0.10195729630192962,-0.03947792431818675,False,live
89,JPM,Financials,19617,2023,0000019617-24-000225,2023-12-31,2024-02-16 21:20:22+00:00,2024-02-20,2024,False,True,-0.018273243681891954,0.024714525852075123,0.023656677486668214,-0.06356984189206848,-0.018273243681891954,,0.9658166092185464,0.9597581806904566,0.9646752790861731,0.060651094896901125,0.02651648888323621,False,live
90,JPM,Financials,19617,2024,0000019617-25-000270,2024-12-31,2025-02-14 21:17:07+00:00,2025-02-18,2025,False,True,-0.018691866733086985,0.025182717830137476,0.023918749117080678,-0.0674746151326564,-0.018691866733086985,,0.9711183934252274,0.9657194412051162,0.9432069343369676,-0.04322338678771098,-0.020722667186682475,False,live
91,JPM,Financials,19617,2025,0001628280-26-008131,2025-12-31,2026-02-13 21:20:00+00:00,2026-02-17,2026,False,True,-0.017385321100917433,0.02418960244648318,0.024862385321100917,-0.07013358778625954,-0.017385321100917433,,0.9625901651251069,0.9567338872226201,0.9670024222889518,0.018204635291184657,-0.09382343872125753,False,live
92,BAC,Financials,70858,2016,0000070858-17-000013,2016-12-31,2017-02-23 21:11:19+00:00,2017-02-24,2017,True,True,-0.019052301640956303,0.025976686538422143,0.025853768463319198,-0.046890927624872576,-0.02185754611924966,,,,,-0.052207972639639055,-0.05677994555471866,False,live
93,BAC,Financials,70858,2017,0000070858-18-000009,2017-12-31,2018-02-22 21:10:05+00:00,2018-02-23,2018,True,True,-0.017046914041519746,0.023912383532213997,0.026387688858790836,-0.04690338563170933,-0.021140646217377556,,0.9092266862097134,0.9424954451979757,0.9356478800115854,-0.021630581607458454,-0.04744194682617087,False,live
94,BAC,Financials,70858,2018,0000070858-19-000012,2018-12-31,2019-02-26 21:38:01+00:00,2019-02-27,2019,True,True,-0.025237362554884228,0.03144819304236875,0.03032236274252261,-0.04889719626168224,-0.021997847061637828,,0.8887282621171065,0.9598058144640522,0.9247399163086127,-0.03590445018884558,-0.05348935727877724,False,live
95,BAC,Financials,70858,2019,0000070858-20-000011,2019-12-31,2020-02-19 21:18:13+00:00,2020-02-20,2020,True,True,-0.02601816583650747,0.031799980466842466,0.03242504150795976,-0.04904999326236356,-0.022025746802379818,,0.9407484238482252,0.9560023066064138,0.955753316084327,-0.17797163763871804,-0.22350582783636452,False,live
96,BAC,Financials,70858,2020,0000070858-21-000023,2020-12-31,2021-02-24 21:56:31+00:00,2021-02-25,2021,True,True,-0.025446994227791075,0.03130719414331972,0.0316415599042658,-0.04604621824645909,-0.02128358151302702,,0.9237903132597072,0.9418762320416013,0.9574355823349517,0.0499522763256367,0.071910543888979,False,live
97,BAC,Financials,70858,2021,0000070858-22-000062,2021-12-31,2022-02-22 22:15:02+00:00,2022-02-23,2022,True,True,-0.026688453159041396,0.03382540755765908,0.03472691758695815,-0.05628495731527819,-0.021334239755266077,,0.9269849494829019,0.9469110167446921,0.961245443919265,-0.16786409019439796,-0.14795108311247762,False,live
98,BAC,Financials,70858,2022,0000070858-23-000092,2022-12-31,2023-02-22 21:33:50+00:00,2023-02-23,2023,True,True,-0.028005543365284675,0.034261077106671284,0.0342225815144166,-0.05933401902802777,-0.021684651971564467,,0.9398326274926311,0.9548073045084294,0.9721056719198524,-0.22465604664794625,-0.20941950029672474,False,live
99,BAC,Financials,70858,2023,0000070858-24-000122,2023-12-31,2024-02-20 22:01:30+00:00,2024-02-21,2024,True,True,-0.028535266367506616,0.034940359759137805,0.0339623365167031,-0.0610721123165284,-0.021977799589181096,,0.9306909256070337,0.9556282150512355,0.9706122325475198,0.05635197494809774,0.10360563726826388,False,live
100,BAC,Financials,70858,2024,0000070858-25-000139,2024-12-31,2025-02-25 22:07:15+00:00,2025-02-26,2025,True,True,-0.029979093526882567,0.035955189144412446,0.03496903475208078,-0.06207115628970775,-0.0222867416101835,,0.9454175281150646,0.9645701977149439,0.974444858888079,-0.07728119037993686,0.026286271630808766,False,live
101,BAC,Financials,70858,2025,0000070858-26-000157,2025-12-31,2026-02-25 22:01:44+00:00,2026-02-26,2026,True,True,-0.02928476093271571,0.0355460469498312,0.03497683913009343,-0.06150718007370695,-0.021595934397839377,,0.9579328169613284,0.9698665357666734,0.9725807645320107,0.04149764661351096,-0.11338463568406432,False,live
102,GS,Financials,886982,2016,0001193125-17-056804,2016-12-31,2017-02-25 00:08:26+00:00,2017-02-27,2017,True,True,-0.04963293967443345,0.057772103415256945,0.03447175231407597,-0.03227771010962241,-0.01453360264414249,,,,,-0.07190737528010838,-0.12507051272544334,False,live
103,GS,Financials,886982,2017,0001193125-18-056383,2017-12-31,2018-02-24 01:16:10+00:00,2018-02-26,2018,True,True,-0.048282799252766205,0.05618623365426067,0.036068400632274754,-0.05043751031863959,-0.014765596160944998,,0.9227174259621931,0.9440336394496368,0.9777689851609961,-0.0025609573543375896,-0.1204844598191489,False,live
104,GS,Financials,886982,2018,0001193125-19-050198,2018-12-31,2019-02-26 00:51:24+00:00,2019-02-26,2019,True,True,-0.046745413420457405,0.05516461422467957,0.03769791404875597,-0.04979031643156691,-0.016996803941500223,,0.944336198226473,0.9422183250218326,0.9854951244720266,-0.016468749126147708,-0.047780849269346115,False,live
105,GS,Financials,886982,2019,0001193125-20-043853,2019-12-31,2020-02-21 02:09:56+00:00,2020-02-21,2020,True,True,-0.051192043293842325,0.060406611086733945,0.04168494953927161,-0.05036971959879933,-0.01725836036540738,,0.900011904384456,0.9389094845302857,0.9172682500123737,-0.11642018034749757,-0.07825381162346334,False,live
106,GS,Financials,886982,2020,0001193125-21-049380,2020-12-31,2021-02-20 02:16:45+00:00,2021-02-22,2021,True,True,-0.010638297872340425,0.01647554573086488,0.03194943354517823,-0.05161415039628842,-0.017425098211124413,,0.4043900662263948,0.9417206638818064,0.5271043650909225,-0.0018400004943006643,0.08095882465163162,False,live
107,GS,Financials,886982,2021,0001193125-22-052682,2021-12-31,2022-02-25 02:09:11+00:00,2022-02-25,2022,True,True,-0.00896452708617852,0.01610813460797703,0.033722029624960605,-0.051775887943971984,-0.017597652547332327,,0.9030920551200151,0.9367770538550145,0.957306330846943,-0.09590759526630865,0.003774165007963126,False,live
108,GS,Financials,886982,2022,0000886982-23-000003,2022-12-31,2023-02-24 00:58:16+00:00,2023-02-24,2023,True,True,-0.04288670136058687,0.04997178506489435,0.036365916358392376,-0.053580901856763924,-0.01940026708753187,,0.4679660463163128,0.94616346879484,0.6044856313565641,-0.1265598671639787,-0.1524769281888747,False,live
109,GS,Financials,886982,2023,0000886982-24-000006,2023-12-31,2024-02-23 01:39:25+00:00,2024-02-23,2024,True,True,-0.009863911458855786,0.015414451466211924,0.034272912696024345,-0.05561465721040189,-0.020398343521987775,,0.4634434017972919,0.9525184863677171,0.6055518611948791,0.033974672777087656,0.13125214535574992,False,live
110,GS,Financials,886982,2024,0000886982-25-000005,2024-12-31,2025-02-27 13:50:25+00:00,2025-02-27,2025,True,True,-0.0097036107993927,0.015347547692917024,0.034325698065878936,-0.054994778976679426,-0.019738404775854698,,0.9468063734594065,0.9635484975291077,0.9629557348669586,-0.093523106549801,0.002050641519112162,False,live
111,GS,Financials,886982,2025,0000886982-26-000091,2025-12-31,2026-02-25 22:22:27+00:00,2026-02-26,2026,True,True,-0.03851171998020426,0.04508030773383723,0.031808161245332256,-0.05572901325478645,-0.018294394584666716,,0.4612237099389406,0.9539982237110762,0.6216277973879742,0.014350098880976603,0.004734160093596396,False,live
112,MS,Financials,895421,2016,0001193125-17-059212,2016-12-31,2017-02-27 22:05:04+00:00,2017-02-28,2017,True,True,-0.003236245954692557,0.008090614886731391,0.019417475728155338,-0.05248415155535899,-0.020995373900665956,,,,,-0.09046145977856435,-0.09160538705522125,False,live
113,MS,Financials,895421,2017,0001193125-18-060831,2017-12-31,2018-02-27 21:09:47+00:00,2018-02-28,2018,False,False,-0.02090656200806504,0.026707351260431715,0.02505768442843896,-0.02090656200806504,-0.02090656200806504,,0.2831550193610263,0.9252943677608017,0.5644124692118602,-0.0201001339705289,-0.08959152776991408,False,live
114,MS,Financials,895421,2018,0001193125-19-051943,2018-12-31,2019-02-26 21:12:52+00:00,2019-02-27,2019,False,False,-0.019785405314308186,0.026009774731756644,0.024886242345935623,-0.019785405314308186,-0.019785405314308186,,0.9518809184852135,0.9434219990543273,0.9705134142496243,0.013001758575243771,0.0016677657554959868,False,live
115,MS,Financials,895421,2019,0000895421-20-000265,2019-12-31,2020-02-27 21:34:27+00:00,2020-02-28,2020,False,False,-0.020250128091667055,0.026223857655223812,0.02509432204574037,-0.020250128091667055,-0.020250128091667055,,0.956351232527279,0.9509843645136312,0.9710344294873734,-0.006450993821691897,0.0330987432228127,False,live
116,MS,Financials,895421,2020,0000895421-21-000286,2020-12-31,2021-02-26 21:23:40+00:00,2021-03-01,2021,False,False,-0.018455689767590926,0.024235525545105926,0.024666526683390984,-0.018455689767590926,-0.018455689767590926,,0.9409115063475266,0.9297792126426878,0.9663198036597936,-0.04931969413586468,0.07001494559058064,False,live
117,MS,Financials,895421,2021,0000895421-22-000400,2021-12-31,2022-02-24 21:06:17+00:00,2022-02-25,2022,False,False,-0.018027559101446204,0.023875925206810936,0.025558654287428956,-0.018027559101446204,-0.018027559101446204,,0.939096661945735,0.928290475747571,0.9716507242275918,-0.12968505112125328,-0.015902291589913187,False,live
118,MS,Financials,895421,2022,0000895421-23-000284,2022-12-31,2023-02-24 21:05:43+00:00,2023-02-27,2023,False,False,-0.01840686622215917,0.024388802194164658,0.025949307230340002,-0.01840686622215917,-0.01840686622215917,,0.9656779800055113,0.9611787415415932,0.9769865341581024,-0.17014089353286999,-0.18409806002093054,False,live
119,MS,Financials,895421,2023,0000895421-24-000300,2023-12-31,2024-02-22 21:08:52+00:00,2024-02-23,2024,False,False,-0.018420252927838426,0.02448631337805933,0.02647326959489469,-0.018420252927838426,-0.018420252927838426,,0.9571045592012253,0.9503092584467172,0.973310649867625,0.06037865311793911,0.11056329983001267,False,live
120,MS,Financials,895421,2024,0000895421-25-000304,2024-12-31,2025-02-21 21:25:14+00:00,2025-02-24,2025,False,False,-0.0176318003365115,0.023731071228266967,0.026488595999252195,-0.0176318003365115,-0.0176318003365115,,0.971537179715941,0.9685375850547835,0.9779878098346233,-0.08358133995252548,0.02060761087923013,False,live
121,MS,Financials,895421,2025,0000895421-26-000086,2025-12-31,2026-02-19 21:42:18+00:00,2026-02-20,2026,False,False,-0.016961238135315845,0.023226726516107916,0.026534810866414175,-0.016961238135315845,-0.016961238135315845,,0.973788201730603,0.9710546858727449,0.9765705045681532,-0.0048522257068513985,0.07178254787923499,False,live
122,WFC,Financials,72971,2016,0000072971-17-000278,2016-12-31,2017-03-01 18:42:47+00:00,2017-03-01,2017,False,False,-0.0014879370815176957,0.009671591029865022,0.009990434690190243,-0.0014879370815176957,-0.0014879370815176957,,,,,-0.07800602766690412,-0.15595351831948667,False,live
123,WFC,Financials,72971,2017,0000072971-18-000272,2017-12-31,2018-03-01 17:38:37+00:00,2018-03-01,2018,False,False,-0.0009458749343142406,0.009879138202837624,0.010509721492380452,-0.0009458749343142406,-0.0009458749343142406,,0.8361073716299413,0.8205303189859803,0.9846613178795578,-0.11550341924464691,-0.06395875184937339,False,live
124,WFC,Financials,72971,2018,0000072971-19-000227,2018-12-31,2019-02-27 20:23:51+00:00,2019-02-27,2019,False,False,0.00012003360941063497,0.010082823190493338,0.010923058456367783,0.00012003360941063497,0.00012003360941063497,,0.9137144455153978,0.9097569793726082,0.9690635777568892,-0.07177442200137385,-0.0821806121560319,False,live
125,WFC,Financials,72971,2019,0000072971-20-000217,2019-12-31,2020-02-27 02:51:08+00:00,2020-02-27,2020,False,False,-0.0010715816545220746,0.009751393056150878,0.0100728675525075,-0.0010715816545220746,-0.0010715816545220746,,0.8882075007553514,0.8801867268762454,0.97210583960136,-0.12497750079499392,-0.36990532710099266,False,live
126,WFC,Financials,72971,2020,0000072971-21-000197,2020-12-31,2021-02-23 21:58:04+00:00,2021-02-24,2021,False,False,0.001065581710743001,0.00949336433207401,0.01007459071975201,0.001065581710743001,0.001065581710743001,,0.8910428508333992,0.8815801800630616,0.9838277126506403,0.02366507121175354,0.1280658574326674,False,live
127,WFC,Financials,72971,2021,0000072971-22-000096,2021-12-31,2022-02-22 22:01:56+00:00,2022-02-23,2022,False,False,0.0015310586176727908,0.0097331583552056,0.00984251968503937,0.0015310586176727908,0.0015310586176727908,,0.9207282897113906,0.9151957335909942,0.9817636686130691,-0.1756673258024628,-0.13696858215015917,False,live
128,WFC,Financials,72971,2022,0000072971-23-000071,2022-12-31,2023-02-21 22:13:29+00:00,2023-02-22,2023,False,False,0.0018567380044952604,0.009479136128212646,0.00977230528681716,0.0018567380044952604,0.0018567380044952604,,0.9337663962182867,0.933777524184118,0.9798228979950935,-0.24113618858111585,-0.12818550498594172,False,live
129,WFC,Financials,72971,2023,0000072971-24-000064,2023-12-31,2024-02-20 22:06:58+00:00,2024-02-21,2024,False,False,0.001446430416365327,0.010228329372869098,0.010848228122739953,0.001446430416365327,0.001446430416365327,,0.9583809071634452,0.9584411052389786,0.9883820961775401,0.055829678118229475,0.09222496669997327,False,live
130,WFC,Financials,72971,2024,0000072971-25-000066,2024-12-31,2025-02-25 21:36:31+00:00,2025-02-26,2025,False,False,-0.004684461728831536,0.015290790171468976,0.012727594131164928,-0.004684461728831536,-0.004684461728831536,,0.8909492681317994,0.8825209552722217,0.9820390311352795,-0.05386687009986091,-0.0154535802451099,False,live
131,WFC,Financials,72971,2025,0000072971-26-000133,2025-12-31,2026-02-24 21:46:31+00:00,2026-02-25,2026,False,False,-0.004888063349301007,0.016228370319679344,0.013100009776126699,-0.004888063349301007,-0.004888063349301007,,0.9433778323788026,0.9430572492191539,0.9810001753490782,0.029327699518273964,-0.1991901544133895,False,live
132,AXP,Financials,4962,2016,0001193125-17-047588,2016-12-31,2017-02-17 16:45:00+00:00,2017-02-17,2017,True,True,-0.005024336630554247,0.016276757209399695,0.02491233579316481,-0.04032423558382926,-0.015262224912447577,,,,,-0.017834383022797606,-0.048139711888834924,False,live
133,AXP,Financials,4962,2017,0000004962-18-000032,2017-12-31,2018-02-16 21:54:58+00:00,2018-02-20,2018,True,True,-0.0035507760982043217,0.015674140204930506,0.02444962970477833,-0.040521842261316464,-0.014527914969817752,,0.9310533406312442,0.9481940601160996,0.9511003797968529,-0.00054092363745184,0.0461024721639437,False,live
134,AXP,Financials,4962,2018,0000004962-19-000018,2018-12-31,2019-02-13 22:21:47+00:00,2019-02-14,2019,True,True,-0.005866605912171783,0.016517628296405993,0.02534601583414023,-0.04179249878226985,-0.015481660070660663,,0.8763051453787346,0.9205110818885517,0.9577965762684408,-0.014815281402597913,0.06993600111488218,False,live
135,AXP,Financials,4962,2019,0000004962-20-000030,2019-12-31,2020-02-13 21:04:42+00:00,2020-02-14,2020,True,True,-0.007678924950506929,0.01805747195392645,0.027956086147939287,-0.04286378428637843,-0.017017571632103847,,0.9247378956846967,0.9489531680569506,0.9719733356463288,-0.09070625403000232,-0.2453903680958861,False,live
136,AXP,Financials,4962,2020,0000004962-21-000013,2020-12-31,2021-02-12 19:26:54+00:00,2021-02-12,2021,True,True,-0.008961238665888965,0.020732806617530092,0.026035314703854923,-0.04514752932811945,-0.017984088090268323,,0.8753957302353413,0.9205825585860071,0.9646222106450918,0.09146551025186278,0.13888006304807143,False,live
137,AXP,Financials,4962,2021,0000004962-22-000008,2021-12-31,2022-02-11 20:42:21+00:00,2022-02-11,2022,True,True,-0.008073082642872318,0.01880178457616316,0.026662417675802,-0.045035554385040824,-0.01755126022568058,,0.8916785100241549,0.9418354357060903,0.9713955251627028,-0.037938373358754496,-0.08462657570956711,False,live
138,AXP,Financials,4962,2022,0000004962-23-000006,2022-12-31,2023-02-10 20:21:14+00:00,2023-02-10,2023,True,True,-0.0076626299432000855,0.018593934197835175,0.0277569392348087,-0.04540833615723484,-0.01781243401405689,,0.8826945140286302,0.9263833840079035,0.9735909051590679,-0.0683720946004357,-0.19353367663673704,False,live
139,AXP,Financials,4962,2023,0000004962-24-000013,2023-12-31,2024-02-09 19:08:08+00:00,2024-02-09,2024,True,True,-0.009868936347971386,0.020103388856978748,0.027622578455433137,-0.0462161068393363,-0.018365982388004496,,0.9327587132911409,0.9421290438101635,0.9825065773959573,0.02330090091327819,0.09658758596095662,False,live
140,AXP,Financials,4962,2024,0000004962-25-000016,2024-12-31,2025-02-07 19:10:04+00:00,2025-02-07,2025,True,True,-0.007167896196306179,0.018312143567205567,0.026683409197928113,-0.0455633578040217,-0.017349169439841824,,0.9273908765511031,0.9467984374251268,0.9861646875518331,-0.0860942766711148,-0.030435946145884518,False,live
141,AXP,Financials,4962,2025,0000004962-26-000080,2025-12-31,2026-02-06 17:31:47+00:00,2026-02-06,2026,True,True,-0.004764453961456103,0.016434689507494646,0.025107066381156316,-0.046402850991164896,-0.01714659503695147,,0.8971929043910111,0.937981428152612,0.9817507517981605,-0.12236345745403254,-0.1829414557045893,False,live
142,JNJ,Healthcare,200406,2016,0000200406-16-000071,2016-01-03,2016-02-24 21:58:53+00:00,2016-02-25,2016,True,False,-0.011779086565173909,0.026002889209912214,0.01611290143349261,-0.020009022636202002,-0.020009022636202002,,,,,-0.023637646073852436,-0.0030207774753004957,False,live
143,JNJ,Healthcare,200406,2017,0000200406-17-000006,2017-01-01,2017-02-27 21:52:48+00:00,2017-02-28,2017,True,True,-0.012403277196176605,0.026172052799271733,0.014906690942193901,-0.04078659868900218,-0.019710781272371497,,0.8573656491436974,0.8672009440355039,0.9551323285141605,0.01922610251307677,0.021350128696093207,False,live
144,JNJ,Healthcare,200406,2018,0000200406-19-000009,2018-12-30,2019-02-20 21:40:34+00:00,2019-02-21,2019,True,True,-0.005785223574786068,0.022297215861154636,0.015186211883813427,-0.044358727097396335,-0.018541192933356654,,0.6769647381852698,0.8011697408905334,0.8676727815815912,-0.03453850369229439,-0.002794001826253667,False,live
145,JNJ,Healthcare,200406,2019,0000200406-20-000010,2019-12-29,2020-02-18 21:34:21+00:00,2020-02-19,2020,True,True,-0.008627773212818405,0.02259654889071487,0.016707751301013422,-0.05200872002491436,-0.024491030034267284,,0.8218824415212677,0.9083350768130105,0.902010372405981,0.16031511107200058,0.1391896131709811,False,live
146,JNJ,Healthcare,200406,2021,0000200406-21-000008,2021-01-03,2021-02-22 21:36:14+00:00,2021-02-23,2021,True,True,-0.011347698584725233,0.023332908325895702,0.016447787836287135,-0.04521090654859007,-0.025698188156134734,,,,,-0.04211398464288452,-0.014658723661262196,False,live
147,JNJ,Healthcare,200406,2022,0000200406-22-000022,2022-01-02,2022-02-17 21:06:50+00:00,2022-02-18,2022,True,True,-0.003299023489047242,0.018738453417788334,0.0166270783847981,-0.043513458814005264,-0.02477283409055303,,0.8323890342755849,0.8970274025318931,0.9446619977386562,0.01914562951619425,0.1820643853990831,False,live
148,JNJ,Healthcare,200406,2023,0000200406-23-000016,2023-01-01,2023-02-16 21:01:53+00:00,2023-02-17,2023,True,True,-0.010310676977343645,0.022792022792022793,0.01628001628001628,-0.043037974683544304,-0.026209288880323763,,0.811588603220336,0.9003205169806048,0.93325251332982,-0.012365529660064767,-0.04010346007510679,False,live
149,JNJ,Healthcare,200406,2024,0000200406-25-000038,2024-12-29,2025-02-13 21:07:39+00:00,2025-02-14,2025,True,True,-0.00823263842783163,0.02390120833886602,0.016730845837206215,-0.05101626016260163,-0.0215581733504731,,0.7052886764744064,0.7937713511181173,0.8227880642010923,0.1435820582834466,-0.005982520508077127,False,live
150,JNJ,Healthcare,200406,2025,0000200406-26-000016,2025-12-28,2026-02-11 21:06:11+00:00,2026-02-12,2026,True,True,-0.0059994545950368145,0.022497954731388055,0.017043905099536405,-0.04868624420401855,-0.019766129204029904,,0.8538328995024252,0.9150575347273767,0.902487242180302,0.08851452671424076,-0.14809060475972557,False,live
151,PFE,Healthcare,78003,2016,0000078003-17-000014,2016-12-31,2017-02-23 21:30:32+00:00,2017-02-24,2017,False,True,-0.012085944494180842,0.026287946610238463,0.020468788150077317,-0.019538497217068646,-0.012085944494180842,,,,,0.002148860495184479,-0.07895928000554464,False,live
152,PFE,Healthcare,78003,2017,0000078003-18-000027,2017-12-31,2018-02-22 20:42:15+00:00,2018-02-22,2018,False,True,-0.012609755154140718,0.02649595791590918,0.020500522183112213,-0.020165685633311534,-0.012609755154140718,,0.9361102218610765,0.9305485665269938,0.9511157144163749,0.018178283203022394,0.0016187353472437715,False,live
153,PFE,Healthcare,78003,2018,0000078003-19-000015,2018-12-31,2019-02-28 19:35:32+00:00,2019-02-28,2019,False,True,-0.013469200662882127,0.027396777264553435,0.020767955995909877,-0.020449195763044332,-0.013469200662882127,,0.9124324739104304,0.905254813887659,0.9441075151791778,-0.050904692784801364,-0.029143151997355066,False,live
154,PFE,Healthcare,78003,2019,0000078003-20-000014,2019-12-31,2020-02-27 19:15:12+00:00,2020-02-27,2020,False,True,-0.013916500994035786,0.026971504307488403,0.02216699801192843,-0.01989912883998166,-0.013916500994035786,,0.8703320461985622,0.8514189461065247,0.9328612549339118,0.116226660857638,0.08965841925342144,False,live
155,PFE,Healthcare,78003,2020,0000078003-21-000038,2020-12-31,2021-02-25 18:59:00+00:00,2021-02-25,2021,True,True,-0.001685307185537,0.017006281599509728,0.01578060364639191,-0.01484266772214526,-0.013510093909913963,,0.4365152206719017,0.6397519157708047,0.6098566589967532,0.02850308007376945,0.05616693838832587,False,live
156,PFE,Healthcare,78003,2021,0000078003-22-000027,2021-12-31,2022-02-24 19:25:01+00:00,2022-02-24,2022,True,True,-0.005127800568002524,0.019564531397917324,0.018144525086778163,-0.01485259249317765,-0.01352648819609172,,0.7316785664338411,0.8650253957114598,0.8862224598940324,0.10167727559871287,0.23818612418784757,False,live
157,PFE,Healthcare,78003,2022,0000078003-23-000024,2022-12-31,2023-02-23 19:12:53+00:00,2023-02-23,2023,False,True,-0.01388060972494252,0.02629935564449743,0.02009707911095972,-0.01574474982055616,-0.01388060972494252,,0.6082064830457903,0.8959496232283719,0.8315183663908899,-0.05101748351678659,-0.10735871845516065,False,live
158,PFE,Healthcare,78003,2023,0000078003-24-000039,2023-12-31,2024-02-22 18:17:37+00:00,2024-02-22,2024,False,True,-0.014168153612612852,0.02661855175903486,0.021079123278915552,-0.015934016540812657,-0.014168153612612852,,0.9010687247582575,0.8884627878969265,0.9403152694985356,-0.07938723834302885,0.04750897836459944,False,live
159,PFE,Healthcare,78003,2024,0000078003-25-000054,2024-12-31,2025-02-27 21:27:18+00:00,2025-02-28,2025,False,True,-0.013926477988276734,0.026424947979708686,0.02065851568768785,-0.015178489911439788,-0.013926477988276734,,0.9144034068203822,0.9056513758141372,0.9554097360538173,-0.09215425876271721,-0.09636518056313403,False,live
160,PFE,Healthcare,78003,2025,0000078003-26-000026,2025-12-31,2026-02-26 17:44:01+00:00,2026-02-26,2026,False,True,-0.012678092091678712,0.025438777617179435,0.02129534035377521,-0.012833887284989931,-0.012678092091678712,,0.9181217202239573,0.9063985328978438,0.9575320035140321,0.012488641433149095,-0.11074403577812242,False,live
161,MRK,Healthcare,310158,2016,0000310158-17-000010,2016-12-31,2017-02-28 21:33:13+00:00,2017-03-01,2017,True,True,-0.013096071178646406,0.024592622213336,0.015645306408077576,-0.031806395851339674,-0.014687695619646701,,,,,-0.03043477391433702,-0.020212028363767787,False,live
162,MRK,Healthcare,310158,2017,0000310158-18-000005,2017-12-31,2018-02-27 21:33:07+00:00,2018-02-28,2018,True,True,-0.010065317485812185,0.022432808651889923,0.01579398222507763,-0.03236590183862635,-0.012604654026101945,,0.782489323962448,0.8686020627955717,0.9373118441477792,0.07298834854433889,0.09990643974172331,False,live
163,MRK,Healthcare,310158,2018,0000310158-19-000014,2018-12-31,2019-02-27 21:36:42+00:00,2019-02-28,2019,True,True,-0.0073059360730593605,0.02052108514638732,0.014558152027934462,-0.03187867533271433,-0.010696964660733981,,0.7650695118493649,0.8524632525864995,0.9409069868178331,-0.03904473432087752,-0.01687130539946169,False,live
164,MRK,Healthcare,310158,2019,0000310158-20-000005,2019-12-31,2020-02-26 21:36:07+00:00,2020-02-27,2020,True,True,-0.006625707746054693,0.019214552463558607,0.015480062643055053,-0.027481114873665016,-0.00984009840098401,,0.8261047553982732,0.8639392161642464,0.9054167765886149,0.1365536876916048,-0.011689047555327847,False,live
165,MRK,Healthcare,310158,2020,0000310158-21-000004,2020-12-31,2021-02-25 21:34:56+00:00,2021-02-26,2021,True,True,-0.0078125,0.01971153846153846,0.015925480769230768,-0.027851612157633193,-0.010146171099971398,,0.7895753416872375,0.8537121551914421,0.924845437429921,-0.04677849004851431,-0.045952903639239095,False,live
